id,amountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,originalAmount,refCode,sourceObjects_Organization.id,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.code,destinationObjects_Location.id,destinationObjects_Location.name,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.code,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.code,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.code,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.code,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_Emergency.code,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Plan.organizationSubTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_Plan.id,sourceObjects_Plan.name,sourceObjects_Plan.behavior,sourceObjects_Plan.organizationTypes,sourceObjects_Plan.organizationSubTypes,destinationObjects_Project.organizationSubTypes,sourceObjects_Emergency.id,sourceObjects_Emergency.name,sourceObjects_Emergency.behavior,sourceObjects_Emergency.organizationTypes,sourceObjects_Emergency.code,sourceObjects_Organization.code,sourceObjects_Plan.code,sourceObjects_Project.id,sourceObjects_Project.name,sourceObjects_Project.behavior,sourceObjects_Project.organizationTypes,sourceObjects_Project.code,sourceObjects_UsageYear.code,sourceObjects_Location.code,destinationObjects_Cluster.id,destinationObjects_Cluster.name,destinationObjects_Cluster.behavior,destinationObjects_Cluster.organizationTypes,destinationObjects_Cluster.code,destinationObjects_Cluster.organizationSubTypes,sourceObjects_Emergency.organizationSubTypes,sourceObjects_Cluster.id,sourceObjects_Cluster.name,sourceObjects_Cluster.behavior,sourceObjects_Cluster.organizationTypes,sourceObjects_Cluster.code,sourceObjects_GlobalCluster.code,sourceObjects_Project.organizationSubTypes,sourceObjects_Cluster.organizationSubTypes,amountUSD_defl,amountUSD_defl_millions,deflator,destination_country,destination_deliverychannel,destination_iso3,destination_ngotype,destination_orgtype,domestic_response,dummy,multiyear,new_to_country,new_to_plan,new_to_sector,source_country,source_iso3,source_orgtype,source_privatemoney,year
225835,279642,2022,"",financial,2021-06-22T02:25:37.511Z,2019-08-22T00:00:00Z,2019-08-22T00:00:00Z,MADAGASCAR - Food assistance and Supply of Logistics in the El Nino Induced Drought and Cyclone Idai and Kenneth in Southern Africa (2022 portion),"",0.894,2020-12-22T00:00:00Z,Standard,Multiyear,TRUE,EUR,Traditional aid,197183,commitment,2021-08-30T09:11:33.037Z,2,incoming,single,250000,AA-S09 321.50 MOZ 05/19,4306,"Germany, Government of",single,Government,43,2022,single,"",83,Germany,single,,,National government,"",,"","",,8; 6,Logistics; Food Security,shared; shared,NULL; NULL,"",133,Madagascar,single,"",,3049,World Food Programme,single,UN agency,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,254106.987330216,0.254106987330216,1.10048921888402,Madagascar,UN Multi,MDG,"",UN Multi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Germany,DEU,DAC governments,no,2022
225836,139821,2022,"",financial,2020-12-23T02:25:30.644Z,2019-08-22T00:00:00Z,2019-08-22T00:00:00Z,ZIMBABWE - Food assistance and Supply of Logistics in the El Nino Induced Drought and Cyclone Idai and Kenneth in Southern Africa (2022 portion),"",0.894,2020-12-22T00:00:00Z,Standard,Multiyear,TRUE,EUR,Traditional aid,197183,commitment,2021-08-30T09:10:19.013Z,1,incoming,single,125000,AA-S09 321.50 MOZ 05/19,4306,"Germany, Government of",single,Government,43,2022,single,"",83,Germany,single,,,National government,"",,"","",,8; 6,Logistics; Food Security,shared; shared,NULL; NULL,"",250,Zimbabwe,single,"",,3049,World Food Programme,single,UN agency,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,127053.493665108,0.127053493665108,1.10048921888402,Zimbabwe,UN Multi,ZWE,"",UN Multi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Germany,DEU,DAC governments,no,2022
226450,226501,,"",financial,2021-01-11T12:55:26.896Z,2020-12-31T00:00:00Z,,"Ethiopia: Promoting principal and effective humanitarian action through NGO Fora in the Greater Horn of Africa. Multi year, 2020 to 2023. 2022  total amount CHF 200,000  (7F10012.01)",earmarked,0.883,2020-12-29T00:00:00Z,Standard,Multiyear,TRUE,CHF,Traditional aid,226447,commitment,2021-01-11T12:55:26.896Z,1,incoming,single,2e+05,7F10012.01,2924,"Switzerland, Government of",single,Government,41,2020,single,"",217,Switzerland,single,,,National government,"",,"","",,10,Protection,single,"","",71,Ethiopia,single,"",,56,International Council of Voluntary Agencies,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,210814.467239965,0.210814467239965,1.07440918531544,Ethiopia,NGOs and CSOs,ETH,International NGO,NGOs,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Switzerland,CHE,DAC governments,no,2022
226455,1132503,,"",financial,2021-01-11T13:13:08.940Z,2020-12-31T00:00:00Z,,"Strengthening Resilience in Agriculture Livelihoods and Markets (STREAM) through Local Institutions in Mundri and
Koch. Multi year 2020 o 2023. 2022 total amount CHF 1,000,000  (7F-10474.01)",earmarked,0.883,2020-12-29T00:00:00Z,Standard,Multiyear,TRUE,CHF,Traditional aid,226452,commitment,2021-01-11T13:13:08.940Z,1,incoming,single,1e+06,7F-10474.01,2924,"Switzerland, Government of",single,Government,41,2020,single,"",217,Switzerland,single,,,National government,"",,"","",,6; 26512,Food Security; Agriculture,shared; shared,NULL; NULL,"",211,South Sudan,single,"",,4305,Mercy Corps,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,"","","","",NULL; NULL,"",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,1054070.47471165,1.05407047471165,1.07440918531544,South Sudan,NGOs and CSOs,SSD,International NGO,NGOs,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Switzerland,CHE,DAC governments,no,2022
226460,113250,,"",financial,2021-01-11T13:28:52.111Z,2020-12-31T00:00:00Z,,"Emergency Child Protection Response for Vulnerable Children and Adolescents in Morobo, Kajokeji and Yei Town in Central Equaoria State. Multi year 2020 o 2023. 2022 total amount CHF 100,000  (7F-10628.01)",earmarked,0.883,2020-12-29T00:00:00Z,Standard,Multiyear,TRUE,CHF,Traditional aid,226457,commitment,2021-01-11T13:28:52.111Z,1,incoming,single,1e+05,7F-10628.01,2924,"Switzerland, Government of",single,Government,41,2020,single,"",217,Switzerland,single,,,National government,"",,"","",,12,Protection - Child Protection,single,"","",211,South Sudan,single,"",,3369,Plan International,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,105406.768247937,0.105406768247937,1.07440918531544,South Sudan,NGOs and CSOs,SSD,International NGO,NGOs,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Switzerland,CHE,DAC governments,no,2022
226474,113250,,"",financial,2021-01-11T14:48:18.604Z,2020-12-31T00:00:00Z,,"COVID-19:  Small Action Grant Line. Multi year 2020 to 2021. 2022 total amount CHF 100,000      (7F-03406.09)",earmarked,0.883,2020-12-29T00:00:00Z,Standard,Multiyear,TRUE,CHF,Traditional aid,226468,commitment,2021-01-28T11:12:54.143Z,1,incoming,single,1e+05,7F-03406.09,2924,"Switzerland, Government of",single,Government,41,2020,single,"",217,Switzerland,single,,,National government,"",,"","",,"","","","","",220,Tajikistan,single,"",,2646,Swiss Development Cooperation/Swiss Humanitarian Aid,single,Government,,,"","",,,,"","",,"",43,2022,single,"",,911,Coronavirus disease Outbreak - COVID -19,single,"","","",National government,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,105406.768247937,0.105406768247937,1.07440918531544,Tajikistan,Public Sector,TJK,"",DAC governments,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Switzerland,CHE,DAC governments,no,2022
226487,185730,,"",financial,2021-01-11T15:21:01.653Z,2020-12-31T00:00:00Z,,"Access Civil Documentation. Multi year 2020 to 2022. 2022 total amount CHF 164,000  (7F-09983.02)",earmarked,0.883,2020-12-29T00:00:00Z,Standard,Multiyear,TRUE,CHF,Traditional aid,226483,commitment,2021-01-11T15:21:01.653Z,1,incoming,single,164000,7F-09983.02,2924,"Switzerland, Government of",single,Government,41,2020,single,"",217,Switzerland,single,,,National government,"",,"","",,"","","","","",153,Myanmar,single,"",,2178,Norwegian Refugee Council,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,172867.099926617,0.172867099926617,1.07440918531544,Myanmar,NGOs and CSOs,MMR,International NGO,NGOs,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Switzerland,CHE,DAC governments,no,2022
226490,11404,,"",financial,2021-01-11T15:41:00.840Z,2020-12-31T00:00:00Z,,"Contribution to UNRWA's Programme.  Multi year 2021 to 2022. 2022 total amount CHF 10,070,000 (7F-06962.47.01)",earmarked,0.883,2020-12-29T00:00:00Z,Standard,Multiyear,TRUE,CHF,Traditional aid,226488,commitment,2021-01-11T15:41:00.840Z,1,incoming,single,10070,7F-06962.47.01,2924,"Switzerland, Government of",single,Government,41,2020,single,"",217,Switzerland,single,,,National government,"",,"","",,3,Education,single,"","",171,occupied Palestinian territory,single,"",,3035,United Nations Relief and Works Agency for Palestine Refugees in the Near East,single,UN agency,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,10614.2056079424,0.0106142056079424,1.07440918531544,occupied Palestinian territory,UN Multi,PSE,"",UN Multi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Switzerland,CHE,DAC governments,no,2022
226512,4733862,,"",financial,2021-01-12T09:10:15.258Z,2020-12-31T00:00:00Z,,"UNRWA's programme. Multi year 2021 to 2022. 2022 total amounch CHF 4, 180,000 (7F-06962.47.02)","",0.883,2020-12-29T00:00:00Z,Standard,Multiyear,TRUE,CHF,Traditional aid,226510,commitment,2021-01-12T09:10:15.258Z,1,incoming,single,4180000,7F-06962.47.02,2924,"Switzerland, Government of",single,Government,41,2020,single,"",217,Switzerland,single,,,National government,"",,"","",,3,Education,single,"","",114,Jordan,single,"",,3035,United Nations Relief and Works Agency for Palestine Refugees in the Near East,single,UN agency,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,4406014.08169287,4.40601408169287,1.07440918531544,Jordan,UN Multi,JOR,"",UN Multi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Switzerland,CHE,DAC governments,no,2022
226520,3012458,,"",financial,2021-01-12T10:55:09.886Z,2020-12-31T00:00:00Z,,"Contribution to UNRWA's programme. Multi year 2021 to 2022. 2022 total amounch CHF 2, 660,000   (7F-06962.47.03)",earmarked,0.883,2020-12-29T00:00:00Z,Standard,Multiyear,TRUE,CHF,Traditional aid,226518,commitment,2021-01-12T10:55:09.886Z,1,incoming,single,2660000,7F-06962.47.03,2924,"Switzerland, Government of",single,Government,41,2020,single,"",217,Switzerland,single,,,National government,"",,"","",,3,Education,single,"","",124,Lebanon,single,"",,3035,United Nations Relief and Works Agency for Palestine Refugees in the Near East,single,UN agency,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,2803827.48134786,2.80382748134786,1.07440918531544,Lebanon,UN Multi,LBN,"",UN Multi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Switzerland,CHE,DAC governments,no,2022
226523,2366931,,"",financial,2021-01-12T11:14:22.208Z,2020-12-31T00:00:00Z,,Contribution to UNRWA's programme. Multi year 2021 to 2022. 2022 total amounch CHF  2'090'000  (7F-06962.47.04),earmarked,0.883,2020-12-29T00:00:00Z,Standard,Multiyear,TRUE,CHF,Traditional aid,226521,commitment,2021-01-12T11:14:22.208Z,1,incoming,single,2090000,7F-06962.47.04,2924,"Switzerland, Government of",single,Government,41,2020,single,"",217,Switzerland,single,,,National government,"",,"","",,3,Education,single,"","",218,Syrian Arab Republic,single,"",,3035,United Nations Relief and Works Agency for Palestine Refugees in the Near East,single,UN agency,,,"","",,,,"","",,"",43,2022,single,"",,600,Syrian Arab Republic - Civil Unrest (from 2012),single,"","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,2203007.04084644,2.20300704084644,1.07440918531544,Syrian Arab Republic,UN Multi,SYR,"",UN Multi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Switzerland,CHE,DAC governments,no,2022
226526,1132503,,"",financial,2021-01-12T11:31:40.985Z,2020-12-31T00:00:00Z,,"Contribution to UNRWA's programme. Multi year 2021 to 2022. 2022 total amounch CHF 1, 000,000   (7F-06962.47.05)",earmarked,0.883,2020-12-29T00:00:00Z,Standard,Multiyear,TRUE,CHF,Traditional aid,226524,commitment,2021-01-12T11:31:40.985Z,1,incoming,single,1e+06,7F-06962.47.05,2924,"Switzerland, Government of",single,Government,41,2020,single,"",217,Switzerland,single,,,National government,"",,"","",,3,Education,single,"","",171,occupied Palestinian territory,single,"",,3035,United Nations Relief and Works Agency for Palestine Refugees in the Near East,single,UN agency,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,1054070.47471165,1.05407047471165,1.07440918531544,occupied Palestinian territory,UN Multi,PSE,"",UN Multi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Switzerland,CHE,DAC governments,no,2022
226629,283126,,"",financial,2021-01-13T14:16:15.346Z,2020-12-31T00:00:00Z,,"JOR Tdh Child Protection. Multi year 2020 to 2023. 2022 portion total amount CHF  250,000    (7F-10582.01)",earmarked,0.883,2020-12-29T00:00:00Z,Standard,Multiyear,TRUE,CHF,Traditional aid,226626,commitment,2021-01-13T14:16:15.346Z,1,incoming,single,250000,7F-10582.01,2924,"Switzerland, Government of",single,Government,41,2020,single,"",217,Switzerland,single,,,National government,"",,"","",,12,Protection - Child Protection,single,"","",114,Jordan,single,"",,8618,Terre des Hommes - Lausanne,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,263517.851363934,0.263517851363934,1.07440918531544,Jordan,NGOs and CSOs,JOR,International NGO,NGOs,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Switzerland,CHE,DAC governments,no,2022
226900,144579,,"",financial,2021-01-18T15:23:42.224Z,2021-01-18T00:00:00Z,2020-08-12T00:00:00Z,Provision of Integrated Services and Promotion of Social Cohesion through a Migrant Coordination and harmonization Centre in Adana. 2022 portion,"",0.888,2021-01-18T00:00:00Z,Standard,"",TRUE,CHF,Traditional aid,226896,paid,2021-02-19T09:55:58.432Z,1,incoming,single,128386,"",2924,"Switzerland, Government of",single,Government,41,2020,single,"",217,Switzerland,single,,,National government,"",,"","",,26479,Multi-sector,single,"","",229,Turkey,single,"",,2986,International Organization for Migration,single,UN agency,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,134566.049858884,0.134566049858883,1.07440918531544,Turkey,UN Multi,TUR,"",UN Multi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Switzerland,CHE,DAC governments,no,2022
226944,958162,2022,"",financial,2021-01-19T02:25:24.393Z,2020-12-08T00:00:00Z,2020-12-08T00:00:00Z,"Strengthening the resilience of displaced communities, refugees, returnees, returnees, and vulnerable hosts in the commune of Mainé Soroa, Diffa region in Niger (2022 portion)","",0.837,2021-01-18T00:00:00Z,Standard,Multiyear,TRUE,EUR,Traditional aid,226941,commitment,2021-01-19T10:02:13.878Z,1,incoming,single,801982,AH/CAR/2020/0001,4384,"Luxembourg, Government of",single,Government,43,2022,single,"",130,Luxembourg,single,,,National government,"",,"","",,4,Emergency Shelter and NFI,single,"","",162,Niger,single,"",,2767,Luxembourg Red Cross,single,Red Cross/Red Crescent,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",National Society,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,856961.127734591,0.856961127734591,1.11809272205023,Niger,RCRC,NER,"",Red Cross,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Luxembourg,LUX,DAC governments,no,2022
226961,199189,2022,"",financial,2021-01-19T02:25:28.186Z,2020-12-08T00:00:00Z,2020-12-08T00:00:00Z,Community program for natural disaster risk reduction in northern and southern Bangladesh (2022 portion),"",0.837,2021-01-18T00:00:00Z,Standard,Multiyear,TRUE,EUR,Traditional aid,226958,commitment,2021-01-19T09:20:49.858Z,1,incoming,single,166721,AH/FI/2020/0001,4384,"Luxembourg, Government of",single,Government,43,2022,single,"",130,Luxembourg,single,,,National government,"",,"","",,26480,Coordination and support services,single,"","",19,Bangladesh,single,"",,6791,Friendship Luxembourg,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,178150.699017834,0.178150699017834,1.11809272205023,Bangladesh,NGOs and CSOs,BGD,International NGO,NGOs,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Luxembourg,LUX,DAC governments,no,2022
227412,22935,,"",financial,2021-01-28T10:57:20.413Z,2020-12-31T00:00:00Z,,COVID-19. Food Security  (7F-10640.01),earmarked,0.883,2020-12-29T00:00:00Z,Standard,"",TRUE,CHF,Traditional aid,,commitment,2021-01-28T10:57:20.413Z,1,incoming,single,20252,7F-10640.01,2924,"Switzerland, Government of",single,Government,41,2020,single,"",217,Switzerland,single,,,National government,"",,"","",,"","","","","",220,Tajikistan,single,"",,8484,CARITAS,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,911,Coronavirus disease Outbreak - COVID -19,single,"","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,21346.615715377,0.021346615715377,1.07440918531544,Tajikistan,NGOs and CSOs,TJK,International NGO,NGOs,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Switzerland,CHE,DAC governments,no,2022
227430,2433090,2022,"",financial,2021-01-29T02:25:22.209Z,2021-01-28T00:00:00Z,2021-01-28T00:00:00Z,Funding of the WFP Innovation Center in Munich for the development and implementation of innovative approaches to administrative security (2022 portion),"",0.822,2021-01-28T00:00:00Z,Standard,Multiyear,TRUE,EUR,Traditional aid,227428,commitment,2021-01-29T09:18:32.569Z,1,incoming,single,2e+06,S08-321.50 ALL 39/20,4306,"Germany, Government of",single,Government,43,2022,single,"",83,Germany,single,,,National government,"",,"","",,6,Food Security,single,"","","","","","",,3049,World Food Programme,single,UN agency,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,2210916.70708719,2.21091670708719,1.10048921888402,"",UN Multi,,"",UN Multi,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Germany,DEU,DAC governments,no,2022
227485,7785888,2022,"",financial,2021-01-30T02:25:22.576Z,2021-01-29T00:00:00Z,2021-01-29T00:00:00Z,"Health care, protective measures in Northeast Syria (2022 portion)","",0.822,2021-01-29T00:00:00Z,Standard,Multiyear,TRUE,EUR,Traditional aid,227483,commitment,2021-01-30T09:18:07.661Z,1,incoming,single,6400000,AA-S09 321.50 SYR 02/21,4306,"Germany, Government of",single,Government,43,2022,single,"",83,Germany,single,,,National government,"",,"","",,7,Health,single,"","",218,Syrian Arab Republic,single,"",,3001,International Rescue Committee,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,600,Syrian Arab Republic - Civil Unrest (from 2012),single,"","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,7074933.46267901,7.07493346267901,1.10048921888402,Syrian Arab Republic,NGOs and CSOs,SYR,International NGO,NGOs,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Germany,DEU,DAC governments,no,2022
227492,1070560,2022,"",financial,2021-11-12T02:25:35.437Z,2021-01-29T00:00:00Z,2021-01-29T00:00:00Z,Humanitarian assistance for Rohingya-refugees (2022 portion),"",0.822,2021-01-29T00:00:00Z,Standard,Multiyear,TRUE,EUR,Traditional aid,227489,commitment,2021-11-12T07:58:41.497Z,2,incoming,single,880000,AA-S09 321.50 BGD 05/20,4306,"Germany, Government of",single,Government,43,2022,single,"",83,Germany,single,,,National government,"",,"","",,11; 4; 10,Water Sanitation Hygiene; Emergency Shelter and NFI; Protection,shared; shared; shared,NULL; NULL; NULL,"",19,Bangladesh,single,"",,7361,ACT Alliance / Diakonie Katastrophenhilfe,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,"","","","",NULL; NULL; NULL,"",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,972803.714593074,0.972803714593074,1.10048921888402,Bangladesh,NGOs and CSOs,BGD,International NGO,NGOs,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Germany,DEU,DAC governments,no,2022
227632,3e+06,,"",financial,2021-02-05T19:55:01.990Z,2021-02-05T00:00:00Z,2021-02-05T00:00:00Z,Education,"",,2021-02-05T00:00:00Z,Standard,Multiyear,FALSE,"",Traditional aid,227629,commitment,2021-02-05T19:55:01.990Z,1,incoming,single,,"",2178,Norwegian Refugee Council,single,NGO,41,2020,single,"",,"","",,,International,"",,"","",,3,Education,single,"","",106,Iraq,single,"",,4305,Mercy Corps,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,2774119.11920609,2.77411911920609,1.08142436250486,Iraq,NGOs and CSOs,IRQ,International NGO,NGOs,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Total DAC,DAC,NGOs,no,2022
227652,1120613,,"",financial,2021-02-05T21:39:06.982Z,2021-02-05T00:00:00Z,,Livelihoods / PSS / social cohesion. 2022,"",,2021-02-05T00:00:00Z,Standard,Multiyear,TRUE,"",Traditional aid,227648,commitment,2021-02-05T21:39:06.982Z,1,incoming,single,,"",2921,"Sweden, Government of",single,Government,40,2019,single,"",216,Sweden,single,,,National government,"",,"","",,"","","","","",106,Iraq,single,"",,4305,Mercy Corps,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,986662.192672976,0.986662192672976,1.13576156897645,Iraq,NGOs and CSOs,IRQ,International NGO,NGOs,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Sweden,SWE,DAC governments,no,2022
227845,1203104,2021,242318|242287|242487|242688|242988|243466|243464|243642|243645|244180|244179|244178|244177|243644|243281|242987|242689|236440|232237|230563,financial,2022-02-04T02:25:13.262Z,2021-02-17T00:00:00Z,,Life-saving multisectoral GBV response services are accessible to women and girls and delivered through a survivor centred approach.,unearmarked,,2021-02-13T00:00:00Z,Parked,Rapid response,FALSE,"",Traditional aid,,paid,2022-02-07T08:39:40.892Z,2,internal,single,,20-RR-FPA-042,4293,United Nations Population Fund,single,UN agency,43,2022,single,"",251,Global,single,,,"","",,"","",,13,Protection - Gender-Based Violence,single,"","",251,Global,single,"",,4293,United Nations Population Fund,single,UN agency,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,1112517.93626444,1.11251793626444,1.08142436250486,Global,UN Multi,,"",UN Multi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Total DAC,DAC,UN Multi,no,2022
227846,850205,,"",financial,2022-02-04T02:25:12.669Z,2021-02-17T00:00:00Z,,Life-saving multisectoral GBV response services are accessible to women and girls and delivered through a survivor centred approach.,unearmarked,,2021-02-13T00:00:00Z,Standard,Rapid response,FALSE,"",Traditional aid,246370,paid,2022-02-07T08:38:19.643Z,2,internal,single,,20-RR-FPA-042,4293,United Nations Population Fund,single,UN agency,43,2022,single,"",251,Global,single,,,"","",,"","",,7,Health,single,"","",251,Global,single,"",,4293,United Nations Population Fund,single,UN agency,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,786189.981914872,0.786189981914872,1.08142436250486,Global,UN Multi,,"",UN Multi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Total DAC,DAC,UN Multi,no,2022
227859,1126126,,"",financial,2021-02-15T09:57:01.135Z,2021-01-31T00:00:00Z,,"Contribution to Humanitarian Fund oPt 2021 - 2023. 2022 total portion CHF 1,000,000  (7F-08661.06)",softly earmarked,0.888,2021-02-10T00:00:00Z,Standard,Multiyear,TRUE,CHF,Traditional aid,227857,commitment,2021-02-15T09:57:01.135Z,1,incoming,single,1e+06,7F-08661.06,2924,"Switzerland, Government of",single,Government,42,2021,single,"",217,Switzerland,single,,,National government,"",,"","",,4,Emergency Shelter and NFI,single,"","",171,occupied Palestinian territory,single,"",,8020,occupied Palestinian territory Humanitarian Fund,single,Pooled fund,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",Country-based,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,1048135.11964659,1.04813511964659,1.07440918531544,occupied Palestinian territory,UN Multi,PSE,"",CBPF,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Switzerland,CHE,DAC governments,no,2022
