id,amountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,originalAmount,refCode,sourceObjects_Organization.id,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.code,destinationObjects_Location.id,destinationObjects_Location.name,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.code,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.code,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.code,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.code,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_Emergency.code,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Plan.organizationSubTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_Plan.id,sourceObjects_Plan.name,sourceObjects_Plan.behavior,sourceObjects_Plan.organizationTypes,sourceObjects_Plan.organizationSubTypes,destinationObjects_Project.organizationSubTypes,sourceObjects_Emergency.id,sourceObjects_Emergency.name,sourceObjects_Emergency.behavior,sourceObjects_Emergency.organizationTypes,sourceObjects_Emergency.code,sourceObjects_Organization.code,sourceObjects_Plan.code,sourceObjects_Project.id,sourceObjects_Project.name,sourceObjects_Project.behavior,sourceObjects_Project.organizationTypes,sourceObjects_Project.code,sourceObjects_UsageYear.code,sourceObjects_Location.code,destinationObjects_Cluster.id,destinationObjects_Cluster.name,destinationObjects_Cluster.behavior,destinationObjects_Cluster.organizationTypes,destinationObjects_Cluster.code,destinationObjects_Cluster.organizationSubTypes,sourceObjects_Emergency.organizationSubTypes,sourceObjects_Cluster.id,sourceObjects_Cluster.name,sourceObjects_Cluster.behavior,sourceObjects_Cluster.organizationTypes,sourceObjects_Cluster.code,sourceObjects_GlobalCluster.code,sourceObjects_Project.organizationSubTypes,sourceObjects_Cluster.organizationSubTypes,amountUSD_defl,amountUSD_defl_millions,COVID,deflator,destination_deliverychannel,destination_globalcluster,destination_ngotype,destination_org_country,destination_org_iso3,destination_orgtype,domestic_response,dummy,multiyear,new_to_country,new_to_plan,new_to_sector,newMoney_dest,source_globalcluster,source_org_country,source_org_iso3,source_orgtype,source_privatemoney,year
4532,1930502,2001,,financial,2001-07-16T00:00:00Z,2001-07-09T00:00:00Z,2001-07-09T00:00:00Z,Contribution to the ICRC field budget 2001 (Part of NLG 36.5),"",,2001-07-16T00:00:00Z,Standard,Humanitarian aid,TRUE,NLG,Traditional aid,,commitment,2001-07-16T00:00:00Z,1,incoming,single,5e+06,WW186701 to WWW 186714,3008,"Netherlands, Government of",single,Government,22,2001,single,"",157,Netherlands,single,,,National government,"","","","","",26479,Multi-sector,single,,,,"","",,,2967,International Committee of the Red Cross,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3327172.713055,3.327172713055,FALSE,0.58022296,RCRC,Multi-sector,"","",,Red Cross,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Netherlands,NLD,DAC governments,no,2001
4533,579151,2001,,financial,2001-07-16T00:00:00Z,2001-07-09T00:00:00Z,2001-07-09T00:00:00Z,Contribution to the ICRC field budget 2001 (Part of NLG 36.5),"",,2001-07-16T00:00:00Z,Standard,Humanitarian aid,TRUE,NLG,Traditional aid,,commitment,2001-07-16T00:00:00Z,1,incoming,single,1500000,WW186701 to WWW 186714,3008,"Netherlands, Government of",single,Government,22,2001,single,"",157,Netherlands,single,,,National government,"","","","","",26479,Multi-sector,single,,,71,Ethiopia,single,,,2967,International Committee of the Red Cross,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998152.50330666,0.99815250330666,FALSE,0.58022296,RCRC,Multi-sector,"",Ethiopia,ETH,Red Cross,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Netherlands,NLD,DAC governments,no,2001
4534,579151,2001,,financial,2001-07-16T00:00:00Z,2001-07-09T00:00:00Z,2001-07-09T00:00:00Z,Contribution to the ICRC field budget 2001 (Part of NLG 36.5),"",,2001-07-16T00:00:00Z,Standard,Humanitarian aid,TRUE,NLG,Traditional aid,,commitment,2001-07-16T00:00:00Z,1,incoming,single,1500000,WW186701 to WWW 186714,3008,"Netherlands, Government of",single,Government,22,2001,single,"",157,Netherlands,single,,,National government,"","","","","",26479,Multi-sector,single,,,69,Eritrea,single,,,2967,International Committee of the Red Cross,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998152.50330666,0.99815250330666,FALSE,0.58022296,RCRC,Multi-sector,"",Eritrea,ERI,Red Cross,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Netherlands,NLD,DAC governments,no,2001
4535,193050,2001,,financial,2001-07-16T00:00:00Z,2001-07-09T00:00:00Z,2001-07-09T00:00:00Z,Contribution to the ICRC field budget 2001 (Part of NLG 36.5),"",,2001-07-16T00:00:00Z,Standard,Humanitarian aid,TRUE,NLG,Traditional aid,,commitment,2001-07-16T00:00:00Z,1,incoming,single,5e+05,WW186701 to WWW 186714,3008,"Netherlands, Government of",single,Government,22,2001,single,"",157,Netherlands,single,,,National government,"","","","","",26479,Multi-sector,single,,,206,Somalia,single,,,2967,International Committee of the Red Cross,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332716.926610419,0.332716926610419,FALSE,0.58022296,RCRC,Multi-sector,"",Somalia,SOM,Red Cross,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Netherlands,NLD,DAC governments,no,2001
4536,1158301,2001,,financial,2001-07-16T00:00:00Z,2001-07-09T00:00:00Z,2001-07-09T00:00:00Z,Contribution to the ICRC field budget 2001 (Part of NLG 36.5),"",,2001-07-16T00:00:00Z,Standard,Humanitarian aid,TRUE,NLG,Traditional aid,,commitment,2001-07-16T00:00:00Z,1,incoming,single,3e+06,WW186701 to WWW 186714,3008,"Netherlands, Government of",single,Government,22,2001,single,"",157,Netherlands,single,,,National government,"","","","","",26479,Multi-sector,single,,,212,Sudan,single,,,2967,International Committee of the Red Cross,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996303.28313792,1.99630328313792,FALSE,0.58022296,RCRC,Multi-sector,"",Sudan,SDN,Red Cross,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Netherlands,NLD,DAC governments,no,2001
4537,386100,2001,,financial,2001-07-16T00:00:00Z,2001-07-09T00:00:00Z,2001-07-09T00:00:00Z,Contribution to the ICRC field budget 2001 (Part of NLG 36.5),"",,2001-07-16T00:00:00Z,Standard,Humanitarian aid,TRUE,NLG,Traditional aid,,commitment,2001-07-16T00:00:00Z,1,incoming,single,1e+06,WW186701 to WWW 186714,3008,"Netherlands, Government of",single,Government,22,2001,single,"",157,Netherlands,single,,,National government,"","","","","",26479,Multi-sector,single,,,200,Sierra Leone,single,,,2967,International Committee of the Red Cross,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665433.853220838,0.665433853220838,FALSE,0.58022296,RCRC,Multi-sector,"",Sierra Leone,SLE,Red Cross,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Netherlands,NLD,DAC governments,no,2001
4538,772201,2001,,financial,2001-07-16T00:00:00Z,2001-07-09T00:00:00Z,2001-07-09T00:00:00Z,Contribution to the ICRC field budget 2001 (Part of NLG 36.5),"",,2001-07-16T00:00:00Z,Standard,Humanitarian aid,TRUE,NLG,Traditional aid,,commitment,2001-07-16T00:00:00Z,1,incoming,single,2e+06,WW186701 to WWW 186714,3008,"Netherlands, Government of",single,Government,22,2001,single,"",157,Netherlands,single,,,National government,"","","","","",26479,Multi-sector,single,,,106,Iraq,single,,,2967,International Committee of the Red Cross,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1330869.42991708,1.33086942991708,FALSE,0.58022296,RCRC,Multi-sector,"",Iraq,IRQ,Red Cross,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Netherlands,NLD,DAC governments,no,2001
4539,2702703,2001,,financial,2001-07-16T00:00:00Z,2001-07-09T00:00:00Z,2001-07-09T00:00:00Z,Contribution to the ICRC field budget 2001 (Part of NLG 36.5),"",,2001-07-16T00:00:00Z,Standard,Humanitarian aid,TRUE,NLG,Traditional aid,,commitment,2001-07-16T00:00:00Z,1,incoming,single,7e+06,WW186701 to WWW 186714,3008,"Netherlands, Government of",single,Government,22,2001,single,"",157,Netherlands,single,,,National government,"","","","","",26479,Multi-sector,single,,,,"","",,,2967,International Committee of the Red Cross,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,10,Southeastern Europe 2000 - 2002,single,,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4658042.14297207,4.65804214297207,FALSE,0.58022296,RCRC,Multi-sector,"","",,Red Cross,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Netherlands,NLD,DAC governments,no,2001
4540,1158301,2001,,financial,2001-07-16T00:00:00Z,2001-07-09T00:00:00Z,2001-07-09T00:00:00Z,Contribution to the ICRC field budget 2001 (Part of NLG 36.5),"",,2001-07-16T00:00:00Z,Standard,Humanitarian aid,TRUE,NLG,Traditional aid,,commitment,2001-07-16T00:00:00Z,1,incoming,single,3e+06,WW186701 to WWW 186714,3008,"Netherlands, Government of",single,Government,22,2001,single,"",157,Netherlands,single,,,National government,"","","","","",26479,Multi-sector,single,,,52,"Congo, The Democratic Republic of the",single,,,2967,International Committee of the Red Cross,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996303.28313792,1.99630328313792,FALSE,0.58022296,RCRC,Multi-sector,"","Congo, The Democratic Republic of the",COD,Red Cross,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Netherlands,NLD,DAC governments,no,2001
4541,1158301,2001,,financial,2001-07-16T00:00:00Z,2001-07-09T00:00:00Z,2001-07-09T00:00:00Z,Contribution to the ICRC field budget 2001 (Part of NLG 36.5),"",,2001-07-16T00:00:00Z,Standard,Humanitarian aid,TRUE,NLG,Traditional aid,,commitment,2001-07-16T00:00:00Z,1,incoming,single,3e+06,WW186701 to WWW 186714,3008,"Netherlands, Government of",single,Government,22,2001,single,"",157,Netherlands,single,,,National government,"","","","","",26479,Multi-sector,single,,,7,Angola,single,,,2967,International Committee of the Red Cross,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996303.28313792,1.99630328313792,FALSE,0.58022296,RCRC,Multi-sector,"",Angola,AGO,Red Cross,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Netherlands,NLD,DAC governments,no,2001
4542,1351351,2001,,financial,2001-07-16T00:00:00Z,2001-07-09T00:00:00Z,2001-07-09T00:00:00Z,Contribution to the ICRC field budget 2001 (Part of NLG 36.5),"",,2001-07-16T00:00:00Z,Standard,Humanitarian aid,TRUE,NLG,Traditional aid,,commitment,2001-07-16T00:00:00Z,1,incoming,single,3500000,WW186701 to WWW 186714,3008,"Netherlands, Government of",single,Government,22,2001,single,"",157,Netherlands,single,,,National government,"","","","","",26479,Multi-sector,single,,,104,Indonesia,single,,,2967,International Committee of the Red Cross,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2329020.20974834,2.32902020974834,FALSE,0.58022296,RCRC,Multi-sector,"",Indonesia,IDN,Red Cross,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Netherlands,NLD,DAC governments,no,2001
4543,386100,2001,,financial,2001-07-16T00:00:00Z,2001-07-09T00:00:00Z,2001-07-09T00:00:00Z,Contribution to the ICRC field budget 2001 (Part of NLG 36.5),"",,2001-07-16T00:00:00Z,Standard,Humanitarian aid,TRUE,NLG,Traditional aid,,commitment,2001-07-16T00:00:00Z,1,incoming,single,1e+06,WW186701 to WWW 186714,3008,"Netherlands, Government of",single,Government,22,2001,single,"",157,Netherlands,single,,,National government,"","","","","",26479,Multi-sector,single,,,184,Russian Federation,single,,,2967,International Committee of the Red Cross,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,12,Caucasus (Northern) 1999 - 2002,single,,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665433.853220838,0.665433853220838,FALSE,0.58022296,RCRC,Multi-sector,"",Russian Federation,RUS,Red Cross,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Netherlands,NLD,DAC governments,no,2001
4544,386100,2001,,financial,2001-07-16T00:00:00Z,2001-07-09T00:00:00Z,2001-07-09T00:00:00Z,Contribution to the ICRC field budget 2001 (Part of NLG 36.5),"",,2001-07-16T00:00:00Z,Standard,Humanitarian aid,TRUE,NLG,Traditional aid,,commitment,2001-07-16T00:00:00Z,1,incoming,single,1e+06,WW186701 to WWW 186714,3008,"Netherlands, Government of",single,Government,22,2001,single,"",157,Netherlands,single,,,National government,"","","","","",26479,Multi-sector,single,,,49,Colombia,single,,,2967,International Committee of the Red Cross,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665433.853220838,0.665433853220838,FALSE,0.58022296,RCRC,Multi-sector,"",Colombia,COL,Red Cross,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Netherlands,NLD,DAC governments,no,2001
4545,136642,2001,,financial,2001-07-17T00:00:00Z,2001-02-01T00:00:00Z,2001-02-01T00:00:00Z,"To contribute to peace, stability and the democratisation of society in South Kivu, through the training of teachers in human rights, conflict resolution and the use of the Peace education manual, and the training of children in human rights and conflict management","",,2001-07-16T00:00:00Z,Standard,Humanitarian aid,TRUE,GBP,Traditional aid,,commitment,2001-07-17T00:00:00Z,1,incoming,single,94283,"",2917,"United Kingdom, Government of",single,Government,22,2001,single,"",236,United Kingdom,single,,,National government,"","","","","",10,Protection,single,,,52,"Congo, The Democratic Republic of the",single,,,2918,ACT Alliance / Christian Aid,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187957.963728661,0.187957963728661,FALSE,0.7269817,NGOs and CSOs,Protection,International NGO,"Congo, The Democratic Republic of the",COD,NGOs,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,United Kingdom,GBR,DAC governments,no,2001
4546,99032,2001,,financial,2001-07-17T00:00:00Z,2001-02-01T00:00:00Z,2001-02-01T00:00:00Z,"To contribute to peace, stability and the democratisation of society in North Kivu, through capacity-building for parish committees and for women, and training and social activities for young people","",,2001-07-16T00:00:00Z,Standard,Humanitarian aid,TRUE,GBP,Traditional aid,,commitment,2001-07-17T00:00:00Z,1,incoming,single,68332,"",2917,"United Kingdom, Government of",single,Government,22,2001,single,"",236,United Kingdom,single,,,National government,"","","","","",10,Protection,single,,,52,"Congo, The Democratic Republic of the",single,,,1497,Catholic Agency for Overseas Development,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136223.511540937,0.136223511540937,FALSE,0.7269817,NGOs and CSOs,Protection,International NGO,"Congo, The Democratic Republic of the",COD,NGOs,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,United Kingdom,GBR,DAC governments,no,2001
4547,5371531,2001,,financial,2001-07-17T00:00:00Z,2001-07-09T00:00:00Z,2001-07-09T00:00:00Z,"Protection of refugees, urban asylum seekers, IDPs and returnees","",,2001-07-16T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,paid,2001-12-03T00:00:00Z,1,incoming,single,,"",2966,European Commission,single,Inter-governmental,22,2001,single,"",,"","",,,"","","","","","",26479,Multi-sector,single,,,37,Burundi,single,,,4397,United Nations High Commissioner for Refugees,single,UN agency,,39,Burundi 2001,single,,,87,"Protection of refugees, urban asylum seekers, IDPs and returnees",single,,BDI-01-1/N20,22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9129652.77962967,9.12965277962967,FALSE,0.58836093,UN Multi,Multi-sector,"",Burundi,BDI,UN Multi,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,European Commission,EUI,EC,no,2001
4548,599520,2001,,financial,2001-07-17T00:00:00Z,2001-07-09T00:00:00Z,2001-07-09T00:00:00Z,Protection and assistance for refugee return,"",,2001-07-16T00:00:00Z,Standard,Humanitarian aid,TRUE,DKK,Traditional aid,,paid,2001-08-17T00:00:00Z,1,incoming,single,5e+06,17.C.12a.20-102,3776,"Denmark, Government of",single,Government,22,2001,single,"",61,Denmark,single,,,National government,"","","","","",26479,Multi-sector,single,,,206,Somalia,single,,,4397,United Nations High Commissioner for Refugees,single,UN agency,,53,Somalia 2001,single,,,551,Protection and Assistance for Refugee Return,single,,SOM-01-1/N55,22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042802.45576221,1.04280245576221,FALSE,0.57491234,UN Multi,Multi-sector,"",Somalia,SOM,UN Multi,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Denmark,DNK,DAC governments,no,2001
4549,2800000,2001,,financial,2001-07-17T00:00:00Z,2001-07-09T00:00:00Z,2001-07-09T00:00:00Z,"Multi-sectoral repatriation, care and maintenance assistance for refugees and returnees and reintegration rehabilitation assistance for refugee affected areas","",,2001-07-16T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,paid,2001-07-17T00:00:00Z,1,incoming,single,,"",4537,"Japan, Government of",single,Government,22,2001,single,"",112,Japan,single,,,National government,"","","","","",26479,Multi-sector,single,,,71,Ethiopia,single,,,4397,United Nations High Commissioner for Refugees,single,UN agency,,54,Ethiopia 2001,single,,,615,"Rehabilitation and Reintegration of Returnees in South Welo, Amhara Region",single,,ETH-01-30,22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2957273.57542455,2.95727357542455,FALSE,0.94681805,UN Multi,Multi-sector,"",Ethiopia,ETH,UN Multi,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Japan,JPN,DAC governments,no,2001
455,1449275,2001,,financial,2001-04-04T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Health and nutrition assistance,"",,2001-03-15T00:00:00Z,Standard,Other,TRUE,GBP,Traditional aid,,commitment,2001-04-04T00:00:00Z,1,incoming,single,1e+06,"",2917,"United Kingdom, Government of",single,Government,22,2001,single,"",236,United Kingdom,single,,,National government,"","","","","",7,Health,single,,,,"","",,,2915,United Nations Children's Fund,single,UN agency,,52,West Africa 2001,single,,,610,Health and nutrition assistance,single,,WA/GUI-01-1/N29,22,2001,single,,,9,West Africa 2001-2002,single,,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993550.86929974,1.99355086929974,FALSE,0.7269817,UN Multi,Health,"","",,UN Multi,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,United Kingdom,GBR,DAC governments,no,2001
4550,4500000,2002,,financial,2001-07-17T00:00:00Z,2001-11-15T00:00:00Z,2001-11-15T00:00:00Z,"Support for voluntary repatriation and reintegration of Eritrean refugees from the Sudan, Djibouti and Yemen and assistance to IDPs in areas of return in Eritrea","",,2001-11-27T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,paid,2001-11-30T00:00:00Z,1,incoming,single,,"",2933,"United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",26479,Multi-sector,single,,,69,Eritrea,single,,,4397,United Nations High Commissioner for Refugees,single,UN agency,,55,Eritrea 2001,single,,,537,"Support for Voluntary Repatriation and Reintegration of Eritrean Refugees from the Sudan, Djibouti and Yemen and Assistance to IDPs in Areas of Return in Eritrea",single,,ERI-01-1/N18,22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6410075.52194289,6.41007552194289,FALSE,0.70201981,UN Multi,Multi-sector,"",Eritrea,ERI,UN Multi,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,United States,USA,DAC governments,no,2001
4551,2300000,2001,,financial,2001-07-17T00:00:00Z,2001-07-09T00:00:00Z,2001-07-09T00:00:00Z,Repatriation and reintegration of Sierra Leonean returnees,"",,2001-07-16T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,paid,2001-11-29T00:00:00Z,1,incoming,single,,"",4537,"Japan, Government of",single,Government,22,2001,single,"",112,Japan,single,,,National government,"","","","","",26479,Multi-sector,single,,,200,Sierra Leone,single,,,4397,United Nations High Commissioner for Refugees,single,UN agency,,38,Sierra Leone 2001,single,,,181,Repatriation and reintegration of Sierra Leonean returnees,single,,SIL-01-1/N32,22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2429189.00838445,2.42918900838445,FALSE,0.94681805,UN Multi,Multi-sector,"",Sierra Leone,SLE,UN Multi,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Japan,JPN,DAC governments,no,2001
4552,90000,2001,,financial,2001-07-17T00:00:00Z,2001-07-09T00:00:00Z,2001-07-09T00:00:00Z,Repatriation and reintegration of Sierra Leonean returnees,"",,2001-07-16T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,paid,2001-07-17T00:00:00Z,1,incoming,single,,"",4543,Private (individuals & organizations),single,Private organization/foundation,22,2001,single,"",,"","",,,International organization/foundation/individual,"","","","","",26479,Multi-sector,single,,,200,Sierra Leone,single,,,4397,United Nations High Commissioner for Refugees,single,UN agency,,38,Sierra Leone 2001,single,,,181,Repatriation and reintegration of Sierra Leonean returnees,single,,SIL-01-1/N32,22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134592.388297964,0.134592388297964,FALSE,0.66868566,UN Multi,Multi-sector,"",Sierra Leone,SLE,UN Multi,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Total DAC,DAC,Private individual organisations,private,2001
4553,85000,2001,,financial,2001-07-17T00:00:00Z,2001-07-09T00:00:00Z,2001-07-09T00:00:00Z,Repatriation and reintegration of Sierra Leonean returnees,"",,2001-07-16T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,paid,2001-11-29T00:00:00Z,1,incoming,single,,"",4543,Private (individuals & organizations),single,Private organization/foundation,22,2001,single,"",,"","",,,International organization/foundation/individual,"","","","","",26479,Multi-sector,single,,,200,Sierra Leone,single,,,4397,United Nations High Commissioner for Refugees,single,UN agency,,38,Sierra Leone 2001,single,,,181,Repatriation and reintegration of Sierra Leonean returnees,single,,SIL-01-1/N32,22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127115.033392521,0.127115033392521,FALSE,0.66868566,UN Multi,Multi-sector,"",Sierra Leone,SLE,UN Multi,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Total DAC,DAC,Private individual organisations,private,2001
4554,1673,2001,,financial,2001-07-17T00:00:00Z,2001-07-09T00:00:00Z,2001-07-09T00:00:00Z,Repatriation and reintegration of Sierra Leonean returnees,"",,2001-07-16T00:00:00Z,Standard,Humanitarian aid,TRUE,"",Traditional aid,,paid,2001-11-29T00:00:00Z,1,incoming,single,,"",4543,Private (individuals & organizations),single,Private organization/foundation,22,2001,single,"",,"","",,,International organization/foundation/individual,"","","","","",26479,Multi-sector,single,,,200,Sierra Leone,single,,,4397,United Nations High Commissioner for Refugees,single,UN agency,,38,Sierra Leone 2001,single,,,181,Repatriation and reintegration of Sierra Leonean returnees,single,,SIL-01-1/N32,22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2501.92295136103,0.00250192295136103,FALSE,0.66868566,UN Multi,Multi-sector,"",Sierra Leone,SLE,UN Multi,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Unspecified,Total DAC,DAC,Private individual organisations,private,2001
