donor_country_iso3,year,channel,sourceObjects_Organization.id,destinationObjects_Location.name,id,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,originalAmount,refCode,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.code,destinationObjects_Location.id,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.code,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.code,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.code,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.code,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_Emergency.code,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Plan.organizationSubTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_Plan.id,sourceObjects_Plan.name,sourceObjects_Plan.behavior,sourceObjects_Plan.organizationTypes,sourceObjects_Plan.organizationSubTypes,destinationObjects_Project.organizationSubTypes,sourceObjects_Emergency.id,sourceObjects_Emergency.name,sourceObjects_Emergency.behavior,sourceObjects_Emergency.organizationTypes,sourceObjects_Emergency.code,sourceObjects_Organization.code,sourceObjects_Plan.code,sourceObjects_Project.id,sourceObjects_Project.name,sourceObjects_Project.behavior,sourceObjects_Project.organizationTypes,sourceObjects_Project.code,sourceObjects_UsageYear.code,sourceObjects_Location.code,destinationObjects_Cluster.id,destinationObjects_Cluster.name,destinationObjects_Cluster.behavior,destinationObjects_Cluster.organizationTypes,destinationObjects_Cluster.code,destinationObjects_Cluster.organizationSubTypes,sourceObjects_Emergency.organizationSubTypes,sourceObjects_Cluster.id,sourceObjects_Cluster.name,sourceObjects_Cluster.behavior,sourceObjects_Cluster.organizationTypes,sourceObjects_Cluster.code,sourceObjects_GlobalCluster.code,sourceObjects_Project.organizationSubTypes,sourceObjects_Cluster.organizationSubTypes,multiyear,amountUSD,iso3,recipient,donor_country,source_org_type,subchannel,gha_channel,dummy,deflator,amountUSD_defl
FIN,2022,UN agency,5295,"",189645,,"",financial,2022-01-19T02:26:25.012Z,2022-01-17T00:00:00Z,2019-04-10T00:00:00Z,Unearmarked Unallocated Funds [OCT 6410];[2019-2022 ],unearmarked,0.891,2019-04-12T00:00:00Z,Standard,"",TRUE,EUR,Traditional aid,,paid,2022-01-19T08:41:00.535Z,5,incoming,single,2500000,[OCT 6410];[2019-2022 ],"Finland, Government of",single,Government,40,2019,single,"",75,Finland,single,,,National government,"",,"","",,26480,Coordination and support services,single,"","","","","",,4396,Office for the Coordination of Humanitarian Affairs,single,UN agency,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,2837684,,"",Finland,Government,Uncategorized,UN Multi,FALSE,1.10057071648175,2578374.98082029
DEU,2022,NGO,4306,"Congo, The Democratic Republic of the",193290,2022,"",financial,2020-10-27T02:25:40.182Z,2019-06-11T00:00:00Z,2019-06-11T00:00:00Z,"Improve access to basic health and safe water for internally displaced people and host communities in the Masisi, Mweso and Katoyi health zones. 2019: (2022 portion)",earmarked,0.899,2019-06-12T00:00:00Z,Standard,Multiyear,TRUE,EUR,Traditional aid,193286,commitment,2020-10-28T07:35:57.296Z,3,incoming,single,68004,AA-S09 321.50 COD 02/19,"Germany, Government of",single,Government,43,2022,single,"",83,Germany,single,,,National government,"",,"","",,7; 11,Health; Water Sanitation Hygiene,shared; shared,NULL; NULL,"",52,single,"",,3050,Johanniter Unfallhilfe e.V.,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,"","","","",NULL; NULL,"",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,75644,COD,"Congo, The Democratic Republic of the",Germany,Government,International,NGOs and CSOs,FALSE,1.10048921888402,68736.7024610283
CHE,2022,Uncategorized,2924,"",194789,,"",financial,2019-07-02T14:50:25.802Z,2019-04-30T00:00:00Z,,"Contribution to Swiss NGO Disaster Risk Reduction Platform 2019-2023, Multi-year, 2019-2023, 2022 portion,  total amount CHF 277,000 (7F-09349.03)",softly earmarked,1.003,2019-05-02T00:00:00Z,Standard,Multiyear,TRUE,CHF,Traditional aid,194785,commitment,2019-07-02T14:51:40.820Z,1,incoming,single,277000,7F-09349.03,"Switzerland, Government of",single,Government,40,2019,single,"",217,Switzerland,single,,,National government,"",,"","",,26480,Coordination and support services,single,"","","","","",,"","","","",,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,276171,,"",Switzerland,Government,Uncategorized,Uncategorized,FALSE,1.07440918531544,257044.52621458
DAC,2022,NGO,2058,Cameroon,195340,2019,"",financial,2019-07-10T09:01:42.163Z,2019-07-05T00:00:00Z,,Support the return of RCA refugees and their autonomy in the East: Food Security & Livelihoods,"",0.88,2019-07-05T00:00:00Z,Pass through,"",FALSE,EUR,Traditional aid,,commitment,2019-07-10T09:01:42.867Z,2,incoming,single,512799,GA SONGO,French Red Cross,single,Red Cross/Red Crescent,40,2019,single,"",,"","",,,National Society,"",,"","",,6; 2,Food Security; Early Recovery,shared; shared,NULL; NULL,"",39,single,"",,4536,Action Contre la Faim,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,"","","","",NULL; NULL,"",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,582726,CMR,Cameroon,Total DAC,Red Cross/Red Crescent,International,NGOs and CSOs,FALSE,1.08142436250486,538850.44595283
CHE,2022,Pooled fund,2924,Ethiopia,196676,,"",financial,2019-08-15T04:25:18.839Z,2019-08-13T00:00:00Z,2019-08-13T00:00:00Z,Ethiopia - CBPF [OCT 6598] (part of 7F-09722.01),softly earmarked,0.992,2019-08-15T00:00:00Z,Standard,"",TRUE,CHF,Traditional aid,,commitment,2019-09-13T14:05:22.755Z,1,incoming,single,5e+05,OCT 6598,"Switzerland, Government of",single,Government,40,2019,single,"",217,Switzerland,single,,,National government,"",,"","",,"","","","","",71,single,"",,7874,Ethiopia Humanitarian Fund,single,Pooled fund,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",Country-based,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,504032,ETH,Ethiopia,Switzerland,Government,Country-based,UN Multi,FALSE,1.07440918531544,469124.805417611
DEU,2022,Red Cross/Red Crescent,4306,"",196943,2022,"",financial,2020-11-26T02:25:33.641Z,2019-07-16T00:00:00Z,2019-07-16T00:00:00Z,Strengthening and developing international humanitarian aid and the international humanitarian system (2022 portion),earmarked,0.899,2019-08-19T00:00:00Z,Standard,Multiyear,TRUE,EUR,Traditional aid,196939,commitment,2020-11-27T09:35:49.496Z,4,incoming,single,5718253,AA-S08 321.50 ALL 29/19,"Germany, Government of",single,Government,43,2022,single,"",83,Germany,single,,,National government,"",,"","",,11; 6; 2; 4; 14; 7; 10,"Water Sanitation Hygiene; Food Security; Early Recovery; Emergency Shelter and NFI; Protection - Housing, Land and Property; Health; Protection",shared; shared; shared; shared; shared; shared; shared,NULL; NULL; NULL; NULL; NULL; NULL; NULL,"","","","",,2992,German Red Cross,single,Red Cross/Red Crescent,,,"","",,,,"","",,"",43,2022,single,"",,"","","","",NULL; NULL; NULL; NULL; NULL; NULL; NULL,"",National Society,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,6360682,,"",Germany,Government,National Society,RCRC,FALSE,1.10048921888402,5779867.61783114
GBR,2022,NGO,2917,Afghanistan,197199,,"",financial,2019-08-26T09:05:13.706Z,2019-08-25T00:00:00Z,2019-08-01T00:00:00Z,Local NGO Capacity Building,earmarked,0.822,2019-08-25T00:00:00Z,Standard,Multiyear,TRUE,GBP,Cash transfer programming (CTP),197195,commitment,2019-08-26T09:05:13.706Z,1,incoming,single,553527,300420-104,"United Kingdom, Government of",single,Government,43,2022,single,"",236,United Kingdom,single,,,National government,"",,"","",,"","","","","",1,single,"",,2977,ACBAR - Agency Coordinating Body for Afghan Relief,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",National,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,673391,AFG,Afghanistan,United Kingdom,Government,National,NGOs and CSOs,FALSE,1.13306681904634,594308.286749382
GBR,2022,NGO,2917,Afghanistan,197205,,"",financial,2019-08-26T09:38:25.458Z,2019-08-25T00:00:00Z,,(REACH initiative) The Of Afghanistan Multi-Sector Need Assessment,earmarked,0.828,2019-08-25T00:00:00Z,Standard,Multiyear,TRUE,GBP,Traditional aid,197201,commitment,2020-01-10T17:37:29.563Z,1,incoming,single,515791,300420-105,"United Kingdom, Government of",single,Government,43,2022,single,"",236,United Kingdom,single,,,National government,"",,"","",,"","","","","",1,single,"",,2886,Agency for Technical Cooperation and Development,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,622936,AFG,Afghanistan,United Kingdom,Government,International,NGOs and CSOs,FALSE,1.13306681904634,549778.697539042
GBR,2022,Red Cross/Red Crescent,2917,Afghanistan,197217,,"",financial,2019-08-26T12:17:03.299Z,2019-08-25T00:00:00Z,,Humanitarian assistance,earmarked,0.788,2019-08-25T00:00:00Z,Standard,Multiyear,TRUE,GBP,Cash transfer programming (CTP),197213,commitment,2019-08-26T12:17:03.299Z,1,incoming,single,4e+06,300420-101,"United Kingdom, Government of",single,Government,43,2022,single,"",236,United Kingdom,single,,,National government,"",,"","",,"","","","","",1,single,"",,2967,International Committee of the Red Cross,single,Red Cross/Red Crescent,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",International Society,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,5076142,AFG,Afghanistan,United Kingdom,Government,International Society,RCRC,FALSE,1.13306681904634,4480002.33937873
GBR,2022,Pooled fund,2917,Afghanistan,197285,,"",financial,2019-08-29T12:12:28.963Z,2021-12-15T00:00:00Z,2021-12-15T00:00:00Z,Afghanistan Humanitarian Fund 2022,softly earmarked,0.742,2022-01-18T00:00:00Z,Standard,"",TRUE,GBP,Traditional aid,,paid,2022-01-26T15:19:25.773Z,1,incoming,single,2e+07,300420-101,"United Kingdom, Government of",single,Government,43,2022,single,"",236,United Kingdom,single,,,National government,"",,"","",,"","","","","",1,single,"",,8148,Afghanistan Humanitarian Fund,single,Pooled fund,,1100,Afghanistan Humanitarian Response Plan 2022,single,,,,"","",,"",43,2022,single,"",,"","","","","","",Country-based,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,26954178,AFG,Afghanistan,United Kingdom,Government,Country-based,UN Multi,FALSE,1.13306681904634,23788692.376224
CHE,2022,UN agency,2924,"",197745,,"",financial,2019-09-13T14:21:54.937Z,2019-08-30T00:00:00Z,,"Earmarked Contributions 2019-2022 to UNHCR Operations - Various Countries, multi-year 2019-2022, 2022 portion,  total amount CHF 16 million (7F-10333.01)",earmarked,0.984,2019-08-26T00:00:00Z,Standard,Multiyear,TRUE,CHF,Traditional aid,201026,commitment,2019-11-01T20:55:55.348Z,1,incoming,single,1.6e+07,7F-10333.01,"Switzerland, Government of",single,Government,40,2019,single,"",217,Switzerland,single,,,National government,"",,"","",,26479,Multi-sector,single,"","","","","",,4397,United Nations High Commissioner for Refugees,single,UN agency,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,16260163,,"",Switzerland,Government,Uncategorized,UN Multi,FALSE,1.07440918531544,15134050.6226463
CHE,2022,UN agency,2924,Afghanistan,197993,,"",financial,2019-09-19T12:11:57.359Z,2019-02-28T00:00:00Z,,"Humanitarian assistance for Afghan Returnees  (multi year 2019-2022) -  2022-portion 750,000 CHF",earmarked,0.998,2019-03-05T00:00:00Z,Standard,Multiyear,TRUE,CHF,Traditional aid,197988,commitment,2019-09-19T12:11:57.359Z,1,incoming,single,750000,7F-09955.02,"Switzerland, Government of",single,Government,40,2019,single,"",217,Switzerland,single,,,National government,"",,"","",,10,Protection,single,"","",1,single,"",,2986,International Organization for Migration,single,UN agency,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,751503,AFG,Afghanistan,Switzerland,Government,Uncategorized,UN Multi,FALSE,1.07440918531544,699456.976235141
GBR,2022,NGO,2917,Central African Republic,198020,,"",financial,2019-09-19T14:40:12.553Z,2019-08-28T00:00:00Z,2019-08-28T00:00:00Z,Support for those affected by the ongoing crisis in the Central African Republic conflict in the Central African Republic -GB-GOV-1-300535-104 - Multi year 2019-2022 ( 2022 portion 3.3 million GBP),earmarked,0.828,2019-08-29T00:00:00Z,Standard,Multiyear,TRUE,GBP,Traditional aid,197313,commitment,2022-01-24T14:52:54.673Z,1,incoming,single,3300000,GB-GOV-1-300535-104,"United Kingdom, Government of",single,Government,43,2022,single,"",236,United Kingdom,single,,,National government,"",,"","",,7,Health,single,"","",43,single,"",,47,The Mentor Initiative,single,NGO,,1064,République Centrafricaine Plan de Réponse Humanitaire 2022,single,,,,"","",,"",43,2022,single,"",,"","","","","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,6350,Santé,single,"","","",,,,,,,,,,FALSE,3985507,CAF,Central African Republic,United Kingdom,Government,International,NGOs and CSOs,FALSE,1.13306681904634,3517450.98612495
GBR,2022,Pooled fund,2917,Central African Republic,198112,2019,"",financial,2019-09-01T04:25:18.806Z,2019-08-30T00:00:00Z,2019-08-28T00:00:00Z,Multiyear grant 2019 to 2022 - Multi-sector support to CAR humanitarian crisis through the UNDP/OCHA CAR CBPF (2022 portion),softly earmarked,0.788,2019-08-29T00:00:00Z,Standard,Multiyear,FALSE,GBP,Traditional aid,197309,commitment,2022-01-24T14:49:57.376Z,1,internal,single,3e+06,300535-101,"United Kingdom, Government of",single,Government,43,2022,single,"",236,United Kingdom,single,,,National government,"",,"","",,"","","","","",43,single,"",,8149,Central African Republic Humanitarian Fund,single,Pooled fund,,1064,République Centrafricaine Plan de Réponse Humanitaire 2022,single,,,,"","",,"",43,2022,single,"",,"","","","","","",Country-based,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,3807107,CAF,Central African Republic,United Kingdom,Government,Country-based,UN Multi,FALSE,1.13306681904634,3360002.19581429
DEU,2022,NGO,4306,Lebanon,198137,2022,"",financial,2021-05-22T02:25:32.235Z,2019-09-23T00:00:00Z,2019-09-23T00:00:00Z,Providing health services and training to Syrian refugees and vulnerable families in host communities (2022 portion),earmarked,0.904,2019-09-23T00:00:00Z,Standard,Multiyear,TRUE,EUR,Traditional aid,198133,commitment,2021-05-26T12:52:53.077Z,4,incoming,single,943604,AA-S09 321.50 SYR 19/19,"Germany, Government of",single,Government,43,2022,single,"",83,Germany,single,,,National government,"",,"","",,7,Health,single,"","",124,single,"",,3783,Medico International,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,600,Syrian Arab Republic - Civil Unrest (from 2012),single,"","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,1043810,LBN,Lebanon,Germany,Government,International,NGOs and CSOs,FALSE,1.10048921888402,948496.343343107
DEU,2022,Uncategorized,4306,Sudan,200485,2019,"",financial,2019-10-30T10:08:25.834Z,2019-10-23T00:00:00Z,2019-10-23T00:00:00Z,"The objective of the project is to contribute to sustainably strengthening the resilience of vulnerable communities in North, South and East Darfur through integrated WASH measures and improved food security.- Multi year 2019 - 2022 BMZ - (2022 portion)","",0.914,2019-10-23T00:00:00Z,Standard,Multiyear,TRUE,EUR,Traditional aid,199897,commitment,2019-10-30T10:08:25.834Z,1,incoming,single,750000,2019.1848.1,"Germany, Government of",single,Government,40,2019,single,"",83,Germany,single,,,National government,"",,"","",,10; 6; 9; 11,Protection; Food Security; Nutrition; Water Sanitation Hygiene,shared; shared; shared; shared,"","",212,single,"",,744,OXFAM,single,"",,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,820569,SDN,Sudan,Germany,Government,Uncategorized,Uncategorized,FALSE,1.10048921888402,745640.198849129
DEU,2022,NGO,4306,Lebanon,200555,2019,"",financial,2019-10-30T14:06:41.487Z,2019-07-12T00:00:00Z,2019-07-12T00:00:00Z,"Rural, Lebanese communities and Syrian refugees in Baalbek-Hermel have improved livelihoods and opportunities in the agricultural sector; social tensions are reduced. Multi year BMZ 2019 - 2022 (2022 portion)","",0.914,2019-07-12T00:00:00Z,Standard,Multiyear,TRUE,EUR,Traditional aid,195475,commitment,2019-10-30T14:06:41.487Z,1,incoming,single,625000,2019.1825.9,"Germany, Government of",single,Government,41,2020,single,"",83,Germany,single,,,National government,"",,"","",,"","","","","",124,single,"",,4389,Deutsche Welthungerhilfe e.V. (German Agro Action),single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,600,Syrian Arab Republic - Civil Unrest (from 2012),single,"","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,683807,LBN,Lebanon,Germany,Government,International,NGOs and CSOs,FALSE,1.10048921888402,621366.378030887
DEU,2022,NGO,4306,Lebanon,200566,2019,"",financial,2019-10-30T14:49:17.129Z,2019-07-31T00:00:00Z,2019-07-31T00:00:00Z,Strengthening the resilience of vulnerable communities and individuals in the field of reproductive health and strengthening Lebanon's public health system - Multi year  BMZ - 2019 - 2022 (2022 portion),"",0.914,2019-07-31T00:00:00Z,Standard,Multiyear,TRUE,EUR,Traditional aid,196151,commitment,2019-10-30T14:50:18.932Z,1,incoming,single,5e+05,2019.1828.3,"Germany, Government of",single,Government,40,2019,single,"",83,Germany,single,,,National government,"",,"","",,"","","","","",124,single,"",,2246,Medical Teams International,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,600,Syrian Arab Republic - Civil Unrest (from 2012),single,"","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,547046,LBN,Lebanon,Germany,Government,International,NGOs and CSOs,FALSE,1.10048921888402,497093.46589942
DEU,2022,NGO,4306,Myanmar,200579,2019,"",financial,2019-10-30T15:06:37.114Z,2019-07-26T00:00:00Z,2019-07-26T00:00:00Z,"Strengthening the resilience of conflict-affected and vulnerable communities in eastern Shan State through long-term structural development and local capacity building in the areas of water and sanitation, food security and income-generating measures as well as the development of civil society Multi Year  BMZ - 2019 - 2023 (2022 portion)","",0.914,2019-07-26T00:00:00Z,Standard,Multiyear,TRUE,EUR,Traditional aid,195995,commitment,2019-10-30T15:06:37.114Z,1,incoming,single,4e+05,2019.1830.9,"Germany, Government of",single,Government,40,2019,single,"",83,Germany,single,,,National government,"",,"","",,11,Water Sanitation Hygiene,single,"","",153,single,"",,173,Malteser International Order of Malta World Relief,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,437637,MMR,Myanmar,Germany,Government,International,NGOs and CSOs,FALSE,1.10048921888402,397674.954456891
DEU,2022,UN agency,4306,Burkina Faso,200908,2019,"",financial,2019-11-01T15:20:35.863Z,2019-02-06T00:00:00Z,2019-02-06T00:00:00Z,Burkina Faso Transitional Interim Country Strategic Plan Multi Year BMZ - 2019 to 2023 (2022 portion),earmarked,0.876,2019-02-06T00:00:00Z,Standard,Multiyear,TRUE,EUR,Traditional aid,187043,commitment,2020-02-06T14:43:25.219Z,1,incoming,single,2310000,2018.1846.7,"Germany, Government of",single,Government,40,2019,single,"",83,Germany,single,,,National government,"",,"","",,6,Food Security,single,"","",36,single,"",,3049,World Food Programme,single,UN agency,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,2636986,BFA,Burkina Faso,Germany,Government,Uncategorized,UN Multi,FALSE,1.10048921888402,2396194.30590526
DEU,2022,UN agency,4306,Ethiopia,200910,2019,"",financial,2019-11-01T15:29:36.326Z,2019-07-17T00:00:00Z,2019-07-17T00:00:00Z,"The objective of the project is to contribute to strengthening resilience to future extreme weather events in up to three selected drought-prone communities in Oromia and SNNP through integrated and coordinated measures in the water, sanitation and health care sectors - BMZ Multiyear 2019 to 2022 (2022 portion)","",0.914,2019-07-17T00:00:00Z,Standard,Multiyear,TRUE,EUR,Traditional aid,195588,commitment,2019-11-01T15:29:36.326Z,1,incoming,single,4376368,2018.1855.8,"Germany, Government of",single,Government,40,2019,single,"",83,Germany,single,,,National government,"",,"","",,11,Water Sanitation Hygiene,single,"","",71,single,"",,2915,United Nations Children's Fund,single,UN agency,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,4788149,ETH,Ethiopia,Germany,Government,Uncategorized,UN Multi,FALSE,1.10048921888402,4350927.67637976
CHE,2022,UN agency,2924,Sudan,200922,,"",financial,2019-11-01T16:27:27.983Z,2019-09-30T00:00:00Z,,"Strengthening Livelihood for Peace and Recovery in Darfur (LP4) , Multiyear 2019, 2021, 2022, 2022 portion, total amount CHF 950,000 (7F-10289.01)",earmarked,0.994,2019-10-10T00:00:00Z,Standard,Multiyear,TRUE,CHF,Traditional aid,200916,commitment,2019-11-01T16:27:27.983Z,1,incoming,single,950000,7F-10289.01,"Switzerland, Government of",single,Government,40,2019,single,"",217,Switzerland,single,,,National government,"",,"","",,2,Early Recovery,single,"","",212,single,"",,5294,United Nations Development Programme,single,UN agency,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,955734,SDN,Sudan,Switzerland,Government,Uncategorized,UN Multi,FALSE,1.07440918531544,889543.772579905
CHE,2022,Government,2924,Kenya,200949,,"",financial,2019-11-01T16:57:23.185Z,2019-09-30T00:00:00Z,,"Promoting Life Skills and Livelihoods in Kakuma Refugee Camp,  Multiyear 2019-2022, 2022 portion, total amount CHF 40,000  (7F-09630.03)",earmarked,0.994,2019-10-10T00:00:00Z,Standard,Multiyear,TRUE,CHF,Traditional aid,200944,commitment,2019-11-01T16:57:23.185Z,1,incoming,single,40000,7F-09630.03,"Switzerland, Government of",single,Government,40,2019,single,"",217,Switzerland,single,,,National government,"",,"","",,2,Early Recovery,single,"","",116,single,"",,2646,Swiss Development Cooperation/Swiss Humanitarian Aid,single,Government,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",National government,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,40241,KEN,Kenya,Switzerland,Government,National government,Public Sector,FALSE,1.07440918531544,37454.0729453885
