donor_country_iso3,year,channel,sourceObjects_Organization.id,destinationObjects_Location.name,id,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,originalAmount,refCode,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.code,destinationObjects_Location.id,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.code,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.code,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.code,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.code,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_Emergency.code,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Plan.organizationSubTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_Plan.id,sourceObjects_Plan.name,sourceObjects_Plan.behavior,sourceObjects_Plan.organizationTypes,sourceObjects_Plan.organizationSubTypes,destinationObjects_Project.organizationSubTypes,sourceObjects_Emergency.id,sourceObjects_Emergency.name,sourceObjects_Emergency.behavior,sourceObjects_Emergency.organizationTypes,sourceObjects_Emergency.code,sourceObjects_Organization.code,sourceObjects_Plan.code,sourceObjects_Project.id,sourceObjects_Project.name,sourceObjects_Project.behavior,sourceObjects_Project.organizationTypes,sourceObjects_Project.code,sourceObjects_UsageYear.code,sourceObjects_Location.code,destinationObjects_Cluster.id,destinationObjects_Cluster.name,destinationObjects_Cluster.behavior,destinationObjects_Cluster.organizationTypes,destinationObjects_Cluster.code,destinationObjects_Cluster.organizationSubTypes,sourceObjects_Emergency.organizationSubTypes,sourceObjects_Cluster.id,sourceObjects_Cluster.name,sourceObjects_Cluster.behavior,sourceObjects_Cluster.organizationTypes,sourceObjects_Cluster.code,sourceObjects_GlobalCluster.code,sourceObjects_Project.organizationSubTypes,sourceObjects_Cluster.organizationSubTypes,multiyear,amountUSD,iso3,recipient,donor_country,source_org_type,subchannel,gha_channel,dummy,deflator,amountUSD_defl
DEU,2001,NGO,4306,India,3029,1997,,financial,2001-04-23T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,"Cash - EUR 127,822 for health and medical sanitation, food, water, shelter, transpsort","",,2001-04-23T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2002-03-08T00:00:00Z,1,incoming,single,,"","Germany, Government of",single,Government,22,2001,single,"",83,Germany,single,,,National government,"","","","","",26479,Multi-sector,single,,,103,single,,,4758,Terre des Hommes International,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,40,INDIA - Earthquake - January 2001,single,,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,117483,IND,India,Germany,Government,International,NGOs and CSOs,FALSE,0.60333001161548,194724.276495755
SWE,2001,Government,2921,India,3030,,,financial,2001-04-23T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,"Cash - SEK 966,200","",,2001-04-23T00:00:00Z,Standard,Food,TRUE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,"","Sweden, Government of",single,Government,22,2001,single,"",216,Sweden,single,,,National government,"","","","","",6,Food Security,single,,,103,single,,,2921,"Sweden, Government of",single,Government,"",,"","",,,,"","",,"",22,2001,single,,,40,INDIA - Earthquake - January 2001,single,,,,National government,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,100645,IND,India,Sweden,Government,National government,Public Sector,FALSE,0.646973248540399,155562.846264602
DEU,2001,Other,4306,India,3031,1997,,financial,2001-04-23T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,"Cash - EUR 153,387 for shelter and transport","",,2001-04-23T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2002-03-08T00:00:00Z,1,incoming,single,,"","Germany, Government of",single,Government,22,2001,single,"",83,Germany,single,,,National government,"","","","","",4,Emergency Shelter and NFI,single,,,103,single,,,8506,CARITAS / Catholic Relief Services,single,Other,"",,"","",,,,"","",,"",22,2001,single,,,40,INDIA - Earthquake - January 2001,single,,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,140980,IND,India,Germany,Government,Uncategorized,Other,FALSE,0.60333001161548,233669.794781982
DEU,2001,NGO,4306,India,3032,,,financial,2001-04-23T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Cash - EUR 203110 for procurement of tents,"",,2001-04-23T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,"","Germany, Government of",single,Government,22,2001,single,"",83,Germany,single,,,National government,"","","","","",2,Early Recovery,single,,,103,single,,,4695,Adventist Development and Relief Agency,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,40,INDIA - Earthquake - January 2001,single,,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,186681,IND,India,Germany,Government,International,NGOs and CSOs,FALSE,0.60333001161548,309417.72563268
DNK,2001,Red Cross/Red Crescent,3776,India,3033,,,financial,2001-04-23T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,"Cash - DKK 2,050,000","",,2001-04-23T00:00:00Z,Standard,Food,TRUE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,"","Denmark, Government of",single,Government,22,2001,single,"",61,Denmark,single,,,National government,"","","","","",6,Food Security,single,,,103,single,,,2054,Danish Red Cross,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,40,INDIA - Earthquake - January 2001,single,,,,National Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,252463,IND,India,Denmark,Government,National Society,RCRC,FALSE,0.572153931446353,441250.135888775
DNK,2001,Other,3776,India,3034,,,financial,2001-04-23T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,"Cash - DKK 800,000 for health, medical, water and shelter","",,2001-04-23T00:00:00Z,Standard,Food,TRUE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,"","Denmark, Government of",single,Government,22,2001,single,"",61,Denmark,single,,,National government,"","","","","",6,Food Security,single,,,103,single,,,8506,CARITAS / Catholic Relief Services,single,Other,"",,"","",,,,"","",,"",22,2001,single,,,40,INDIA - Earthquake - January 2001,single,,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,98522,IND,India,Denmark,Government,Uncategorized,Other,FALSE,0.572153931446353,172194.919208097
DAC,2001,Red Cross/Red Crescent,4393,"Bolivia, Plurinational State of",3035,,,in kind,2001-04-23T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,"Advance from Disaster Relief Emergency Fund - CHF 150,000","",,2001-04-23T00:00:00Z,Standard,Food,FALSE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,internal,single,,"",International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,22,2001,single,"",,"","",,,International Society,"","","","","",6,Food Security,single,,,27,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,72,BOLIVIA - Floods - January 2001,single,,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,90909,BOL,"Bolivia, Plurinational State of",Total DAC,Red Cross/Red Crescent,International Society,RCRC,FALSE,0.682860803106723,133129.621126887
USA,2001,Government,2933,India,3036,1997,,in kind,2001-04-23T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Technical equipment,"",,2001-04-23T00:00:00Z,Standard,Bilateral aid,TRUE,"",Traditional aid,,paid,2002-03-08T00:00:00Z,1,incoming,single,,"","United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",26480,Coordination and support services,single,,,103,single,,,4846,"India, Government of",single,Government,"",,"","",,,,"","",,"",22,2001,single,,,40,INDIA - Earthquake - January 2001,single,,,,National government,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1440705,IND,India,United States,Government,National government,Public Sector,FALSE,0.702024446284728,2052214.85893338
USA,2001,NGO,2933,India,3037,1997,,in kind,2001-04-23T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,"Shelter, water/sanitation","",,2001-04-23T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2002-03-08T00:00:00Z,1,incoming,single,,"","United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",26479,Multi-sector,single,,,103,single,,,5373,Catholic Relief Services,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,40,INDIA - Earthquake - January 2001,single,,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1590625,IND,India,United States,Government,International,NGOs and CSOs,FALSE,0.702024446284728,2265768.67574619
USA,2001,UN agency,2933,India,3038,,,in kind,2001-04-23T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,"Shelter, water, sanitation, food, coordination","",,2001-04-23T00:00:00Z,Standard,Food,TRUE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,"","United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",6,Food Security,single,,,103,single,,,5294,United Nations Development Programme,single,UN agency,"",,"","",,,,"","",,"",22,2001,single,,,40,INDIA - Earthquake - January 2001,single,,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,4e+05,IND,India,United States,Government,Uncategorized,UN Multi,FALSE,0.702024446284728,569780.727889022
DAC,2001,UN agency,2915,Mozambique,3039,,,in kind,2001-04-23T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,"Water purification equipment and sanitation supplements, teacher kits, logistics operations cell*","",,2001-04-23T00:00:00Z,Standard,"",FALSE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,internal,single,,"",United Nations Children's Fund,single,UN agency,22,2001,single,"",,"","",,,"","","","","","",,"","",,,152,single,,,2915,United Nations Children's Fund,single,UN agency,"",,"","",,,,"","",,"",22,2001,single,,,38,MOZAMBIQUE - Floods - February 2001,single,,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,MOZ,Mozambique,Total DAC,UN agency,Uncategorized,UN Multi,FALSE,0.682860803106723,0
DAC,2001,UN agency,4398,Mozambique,3040,,,in kind,2001-04-23T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Distribution of malaria and cholera medicines*,"",,2001-04-23T00:00:00Z,Standard,"",FALSE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,internal,single,,"",World Health Organization,single,UN agency,22,2001,single,"",,"","",,,"","","","","","",3,Education,single,,,152,single,,,4398,World Health Organization,single,UN agency,"",,"","",,,,"","",,"",22,2001,single,,,38,MOZAMBIQUE - Floods - February 2001,single,,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,MOZ,Mozambique,Total DAC,UN agency,Uncategorized,UN Multi,FALSE,0.682860803106723,0
DEU,2001,Red Cross/Red Crescent,4306,India,3041,,,financial,2001-04-23T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,"Cash - EUR 363,017 for water and shelter","",,2001-04-23T00:00:00Z,Standard,Food,TRUE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,"","Germany, Government of",single,Government,22,2001,single,"",83,Germany,single,,,National government,"","","","","",6,Food Security,single,,,103,single,,,2992,German Red Cross,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,40,INDIA - Earthquake - January 2001,single,,,,National Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,170595,IND,India,Germany,Government,National Society,RCRC,FALSE,0.60333001161548,282755.700388936
POL,2001,Red Cross/Red Crescent,86,India,3042,1997,,in kind,2001-04-23T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,"Tents, blankets, beds, medicines","",,2001-04-23T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2002-03-08T00:00:00Z,1,incoming,single,,"","Poland, Government of",single,Government,22,2001,single,"",178,Poland,single,,,National government,"","","","","",26479,Multi-sector,single,,,103,single,,,3368,Polish Red Cross,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,40,INDIA - Earthquake - January 2001,single,,,,National Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,180000,IND,India,Poland,Government,National Society,RCRC,FALSE,0.619532800102485,290541.517689175
DEU,2001,NGO,4306,India,3043,1997,,financial,2001-04-23T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,"Cash - EUR 153,387 for food, shelter, household items","",,2001-04-23T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2002-03-08T00:00:00Z,1,incoming,single,,"","Germany, Government of",single,Government,22,2001,single,"",83,Germany,single,,,National government,"","","","","",26479,Multi-sector,single,,,103,single,,,8580,CARE Canada,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,40,INDIA - Earthquake - January 2001,single,,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,72082,IND,India,Germany,Government,International,NGOs and CSOs,FALSE,0.60333001161548,119473.585951729
DAC,2001,UN agency,3049,Mozambique,3044,,,in kind,2001-04-23T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,"Assessment of crop damage, distribution of beans, rice and high-protein biscuits, logistics operations cell*","",,2001-04-23T00:00:00Z,Standard,"",FALSE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,internal,single,,"",World Food Programme,single,UN agency,22,2001,single,"",,"","",,,"","","","","","",,"","",,,152,single,,,3049,World Food Programme,single,UN agency,"",,"","",,,,"","",,"",22,2001,single,,,38,MOZAMBIQUE - Floods - February 2001,single,,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,MOZ,Mozambique,Total DAC,UN agency,Uncategorized,UN Multi,FALSE,0.682860803106723,0
FRA,2001,Government,4314,India,3045,1996,,in kind,2001-04-23T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,"59-person SAR Team with doctors and specialists, 22 dogs and 2,000 kgs. of materials and medicines*","",,2001-04-23T00:00:00Z,Standard,Bilateral aid,TRUE,USD,Traditional aid,,paid,2011-02-01T15:55:00Z,1,incoming,single,,"","France, Government of",single,Government,22,2001,single,"",76,France,single,,,National government,"","","","","",26479,Multi-sector,single,,,103,single,,,4846,"India, Government of",single,Government,"",,"","",,,,"","",,"",22,2001,single,,,40,INDIA - Earthquake - January 2001,single,,,,National government,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,IND,India,France,Government,National government,Public Sector,FALSE,0.605033959663238,0
DAC,2001,UN agency,4398,"Bolivia, Plurinational State of",3046,1997,,in kind,2001-04-23T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,"Drinking water, emergency drugs and transportation","",,2001-04-23T00:00:00Z,Standard,"",FALSE,"",Traditional aid,,paid,2002-03-08T00:00:00Z,1,internal,single,,"",World Health Organization,single,UN agency,22,2001,single,"",,"","",,,"","","","","","",26479,Multi-sector,single,,,27,single,,,8498,Pan-American Health Organization (World Health Organization),single,UN agency,"",,"","",,,,"","",,"",22,2001,single,,,72,BOLIVIA - Floods - January 2001,single,,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,50000,BOL,"Bolivia, Plurinational State of",Total DAC,UN agency,Uncategorized,UN Multi,FALSE,0.682860803106723,73221.3648411528
DEU,2001,Government,4306,"Bolivia, Plurinational State of",3047,1997,,financial,2001-04-23T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,"Cash - DEM 80,000 for food, blankets, tools","",,2001-04-23T00:00:00Z,Standard,Bilateral aid,TRUE,"",Traditional aid,,paid,2002-03-08T00:00:00Z,1,incoming,single,,"","Germany, Government of",single,Government,22,2001,single,"",83,Germany,single,,,National government,"","","","","",26479,Multi-sector,single,,,27,single,,,2897,"Bolivia, Government of",single,Government,"",,"","",,,,"","",,"",22,2001,single,,,72,BOLIVIA - Floods - January 2001,single,,,,National government,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,37595,BOL,"Bolivia, Plurinational State of",Germany,Government,National government,Public Sector,FALSE,0.60333001161548,62312.4977644248
DAC,2001,UN agency,4396,Pakistan,3048,,,financial,2001-04-23T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Emergency cash grant,"",,2001-04-23T00:00:00Z,Standard,Food,FALSE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,internal,single,,"",Office for the Coordination of Humanitarian Affairs,single,UN agency,22,2001,single,"",,"","",,,"","","","","","",6,Food Security,single,,,169,single,,,4396,Office for the Coordination of Humanitarian Affairs,single,UN agency,"",,"","",,,,"","",,"",22,2001,single,,,26,PAKISTAN - Earthquake - February 2001,single,,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,30000,PAK,Pakistan,Total DAC,UN agency,Uncategorized,UN Multi,FALSE,0.682860803106723,43932.8189046917
FRA,2001,UN agency,4314,"Congo, The Democratic Republic of the",306,2001,,financial,2001-04-04T00:00:00Z,2001-10-31T00:00:00Z,2001-10-31T00:00:00Z,Emergency assistance to agricultural activities through good quality seeds production and provision of essential tools,"",,2001-01-19T00:00:00Z,Standard,Humanitarian aid|Agriculture,TRUE,SEK,Traditional aid,,paid,2017-11-21T00:37:59.635Z,1,incoming,single,3e+06,2000-4983,"France, Government of",single,Government,22,2001,single,"",76,France,single,,,National government,"","","","","",26512,Agriculture,single,,,52,single,,,4399,Food & Agriculture Organization of the United Nations,single,UN agency,,40,Democratic Republic of the Congo 2001,single,,,197,Emergency assistance to agricultrual activities through good quality seeds production and provision of essential tools,single,,DRC-01-1/N12,22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,120000,COD,"Congo, The Democratic Republic of the",France,Government,Uncategorized,UN Multi,FALSE,0.605033959663238,198335.9745076
NOR,2001,Government,2930,India,3072,1997,,in kind,2001-04-23T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,"In kind contributions from Brindisi Warehouse - NOK 2,500,000","",,2001-04-23T00:00:00Z,Standard,Bilateral aid,TRUE,"",Traditional aid,,paid,2002-03-08T00:00:00Z,1,incoming,single,,"","Norway, Government of",single,Government,22,2001,single,"",167,Norway,single,,,National government,"","","","","",26479,Multi-sector,single,,,103,single,,,4846,"India, Government of",single,Government,"",,"","",,,,"","",,"",22,2001,single,,,40,INDIA - Earthquake - January 2001,single,,,,National government,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,280898,IND,India,Norway,Government,National government,Public Sector,FALSE,0.626793513784831,448150.776647042
NOR,2001,NGO,2930,India,3073,1997,,in kind,2001-04-23T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,"Tents and transportation - NOK 1,500,000","",,2001-04-23T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2002-03-08T00:00:00Z,1,incoming,single,,"","Norway, Government of",single,Government,22,2001,single,"",167,Norway,single,,,National government,"","","","","",4,Emergency Shelter and NFI,single,,,103,single,,,8580,CARE Canada,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,40,INDIA - Earthquake - January 2001,single,,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,168539,IND,India,Norway,Government,International,NGOs and CSOs,FALSE,0.626793513784831,268890.785072573
NOR,2001,Other,2930,India,3074,,,financial,2001-04-23T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,"Cash - NOK 1,000,000","",,2001-04-23T00:00:00Z,Standard,Food,TRUE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,"","Norway, Government of",single,Government,22,2001,single,"",167,Norway,single,,,National government,"","","","","",6,Food Security,single,,,103,single,,,8506,CARITAS / Catholic Relief Services,single,Other,"",,"","",,,,"","",,"",22,2001,single,,,40,INDIA - Earthquake - January 2001,single,,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,112359,IND,India,Norway,Government,Uncategorized,Other,FALSE,0.626793513784831,179259.991574468
DAC,2001,UN agency,2915,India,3075,,,financial,2001-04-23T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,"Cash - FIM 200,000","",,2001-04-23T00:00:00Z,Standard,Food,FALSE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,internal,single,,"",United Nations Children's Fund,single,UN agency,22,2001,single,"",,"","",,,"","","","","","",6,Food Security,single,,,103,single,,,2915,United Nations Children's Fund,single,UN agency,"",,"","",,,,"","",,"",22,2001,single,,,40,INDIA - Earthquake - January 2001,single,,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,30916,IND,India,Total DAC,UN agency,Uncategorized,UN Multi,FALSE,0.682860803106723,45274.2343085816
DAC,2001,NGO,8500,India,3076,,,financial,2001-04-23T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,"Cash - FIM 1,100,000","",,2001-04-23T00:00:00Z,Standard,Food,FALSE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,internal,single,,"",ACT Alliance / Finn Church Aid,single,NGO,22,2001,single,"",,"","",,,International,"","","","","",6,Food Security,single,,,103,single,,,5401,ACT Alliance,single,NGO,"",,"","",,,,"","",,"",22,2001,single,,,40,INDIA - Earthquake - January 2001,single,,,,International,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,177772,IND,India,Total DAC,NGO,International,NGOs and CSOs,FALSE,0.682860803106723,260334.169410828
FIN,2001,Red Cross/Red Crescent,5295,India,3077,,,in kind,2001-04-23T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Referral hospital*,"",,2001-04-23T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,"","Finland, Government of",single,Government,22,2001,single,"",75,Finland,single,,,National government,"","","","","",3,Education,single,,,103,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,40,INDIA - Earthquake - January 2001,single,,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,IND,India,Finland,Government,International Society,RCRC,FALSE,0.591587251097572,0
DEU,2001,Red Cross/Red Crescent,4306,India,3078,,,in kind,2001-04-23T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,"Mobile hospital - DEM 710,000","",,2001-04-23T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,"","Germany, Government of",single,Government,22,2001,single,"",83,Germany,single,,,National government,"","","","","",3,Education,single,,,103,single,,,2992,German Red Cross,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,40,INDIA - Earthquake - January 2001,single,,,,National Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,333656,IND,India,Germany,Government,National Society,RCRC,FALSE,0.60333001161548,553024.039209654
DEU,2001,Government,4306,India,3079,1997,,financial,2001-04-23T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,"Cash - DEM 10,000,000 for humanitarian assistance and reconstruction","",,2001-04-23T00:00:00Z,Standard,Bilateral aid,TRUE,"",Traditional aid,,paid,2002-03-08T00:00:00Z,1,incoming,single,,"","Germany, Government of",single,Government,22,2001,single,"",83,Germany,single,,,National government,"","","","","",26479,Multi-sector,single,,,103,single,,,4846,"India, Government of",single,Government,"",,"","",,,,"","",,"",22,2001,single,,,40,INDIA - Earthquake - January 2001,single,,,,National government,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,4699380,IND,India,Germany,Government,National government,Public Sector,FALSE,0.60333001161548,7789070.50789155
